,Crop_Type,Soil_Type,Soil_pH,Temperature,Humidity,Wind_Speed,N,P,K,Annual_Rainfall
28403,Barley,Clay,6.25,23.5947138904191,76.4052861095809,10.63011005975302,60.0,50.0,40.0,786.8
28404,Cotton,Loamy,6.5,27.09800425734441,72.90199574265559,9.410693327668028,77.0,66.0,60.0,1194.5
28405,Sugarcane,Loamy,6.5,25.43833005185173,74.56166994814828,6.956670158134805,91.0,72.0,60.0,1057.4
28406,Tomato,Peaty,5.5,27.077750257008223,72.92224974299177,9.221701961894787,55.0,40.5,35.0,961.9
28407,Potato,Sandy,6.75,22.944089745090007,77.05591025490999,11.820575316608116,55.00000000000001,40.0,27.0,636.2
28408,Wheat,Clay,6.25,9.279819937792436,80.0,12.654451326541404,66.0,50.0,36.0,611.2
28409,Corn,Loamy,6.5,17.29529428693095,80.0,9.02002487642742,84.0,66.0,50.0,862.2
28410,Rice,Saline,8.0,15.212168058200325,80.0,9.763337591763282,84.5,66.0,49.50000000000001,1207.6
28411,Barley,Sandy,6.75,11.87583453566582,80.0,9.663491418062137,50.0,40.0,30.0,796.9
28412,Cotton,Sandy,6.75,22.633923787892247,77.36607621210776,11.707876526263568,55.00000000000001,44.0,36.0,788.7
28413,Sugarcane,Clay,6.25,16.473461385364693,80.0,8.946071289263639,78.0,60.0,48.0,1352.0
28414,Tomato,Saline,8.0,24.617232713208278,75.38276728679173,3.7376141053780234,65.0,49.5,45.0,856.2
28415,Potato,Loamy,6.5,22.175784908894315,77.82421509110569,14.311973082025755,77.0,60.0,45.0,600.5
28416,Wheat,Sandy,6.75,14.100631997898631,80.0,8.118634632361534,55.00000000000001,40.0,27.0,680.3
28417,Corn,Loamy,6.5,21.76902532852564,78.23097467147437,6.656783987683111,84.0,66.0,50.0,935.5
28418,Rice,Peaty,5.5,20.30027835187138,79.69972164812862,11.35906509218061,71.5,54.0,38.5,1469.4
28419,Barley,Saline,8.0,17.705984442878695,80.0,8.494546294062756,65.0,55.0,45.0,461.5
28420,Cotton,Peaty,5.5,19.95019027862496,80.0,6.819388242156944,60.50000000000001,49.50000000000001,42.0,894.3
28421,Sugarcane,Saline,8.0,22.43380348282472,77.56619651717529,9.605508076535772,84.5,66.0,54.0,1489.9
28422,Tomato,Saline,8.0,19.394065741898213,80.0,6.930110783421382,65.0,49.5,45.0,830.2
28423,Potato,Clay,6.25,23.211856629458868,76.78814337054114,7.723362228962564,66.0,50.0,36.0,561.9
28424,Wheat,Loamy,6.5,22.93265267409129,77.06734732590871,12.349213096731548,77.0,60.0,45.0,833.4
28425,Corn,Peaty,5.5,11.352274374444894,80.0,12.636618578844738,66.0,49.50000000000001,35.0,780.5
28426,Rice,Peaty,5.5,24.5001211231515,75.4998788768485,8.807966379726087,71.5,54.0,38.5,1465.1
28427,Barley,Peaty,5.5,27.56175456788293,72.43824543211707,9.731783330114943,55.0,45.0,35.0,603.3
28428,Cotton,Saline,8.0,16.73872864625238,80.0,3.976388961798097,71.5,60.50000000000001,54.0,1169.5
28429,Sugarcane,Saline,8.0,21.339786964570116,78.66021303542989,14.140564267120766,84.5,66.0,54.0,1163.0
28430,Tomato,Clay,6.25,21.89957807460064,78.10042192539936,9.353556768247527,60.0,45.0,40.0,627.2
28431,Potato,Loamy,6.5,18.011215337002596,80.0,10.101074748204072,77.0,60.0,45.0,640.4
28432,Wheat,Clay,6.25,19.338666808850647,80.0,2.67414146507374,66.0,50.0,36.0,574.0
28433,Corn,Loamy,6.5,19.290156072802272,80.0,7.306749705738242,84.0,66.0,50.0,1116.9
28434,Rice,Saline,8.0,29.257378532628792,70.74262146737121,8.008049466334764,84.5,66.0,49.50000000000001,1294.5
28435,Barley,Peaty,5.5,16.06917651431978,80.0,10.40014933195972,55.0,45.0,35.0,664.2
28436,Cotton,Saline,8.0,23.852163477520197,76.1478365224798,4.961094109755716,71.5,60.50000000000001,54.0,711.1
28437,Sugarcane,Peaty,5.5,17.73098666370916,80.0,14.842323250950823,71.5,54.0,42.0,1100.3
28438,Tomato,Sandy,6.75,26.47551980986161,73.52448019013839,12.331785709348186,50.0,36.0,30.0,654.1
28439,Potato,Loamy,6.5,14.955020720323375,80.0,7.561086020842177,77.0,60.0,45.0,552.3
28440,Wheat,Clay,6.25,15.3732484212196,80.0,7.291236081936938,66.0,50.0,36.0,776.3
28441,Corn,Clay,6.25,22.62637448356047,77.37362551643953,9.754457715975292,72.0,55.00000000000001,40.0,840.4
28442,Rice,Sandy,6.75,16.9046232533728,80.0,8.385282403030118,65.0,48.0,33.0,1392.8
28443,Barley,Sandy,6.75,22.432106021776185,77.56789397822382,8.221699672673793,50.0,40.0,30.0,446.6
28444,Cotton,Clay,6.25,30.02951187479107,69.97048812520893,8.713266190683004,66.0,55.00000000000001,48.0,1142.3
28445,Sugarcane,Peaty,5.5,16.32675085346877,80.0,12.19623464477568,71.5,54.0,42.0,1018.2
28446,Tomato,Clay,6.25,20.76585926187368,79.23414073812631,13.222179401472568,60.0,45.0,40.0,1023.7
28447,Potato,Peaty,5.5,25.224566468936644,74.77543353106336,7.299564311638978,60.50000000000001,45.0,31.5,553.3
28448,Wheat,Clay,6.25,29.21400625220906,70.78599374779094,6.101713997022086,66.0,50.0,36.0,761.8
28449,Corn,Saline,8.0,15.44491014685141,80.0,7.929155228309362,78.0,60.50000000000001,45.0,809.5
28450,Rice,Sandy,6.75,21.82381838577813,78.17618161422186,13.846055667028816,65.0,48.0,33.0,1439.9
28451,Barley,Loamy,6.5,17.688696438878434,80.0,12.3709367608112,70.0,60.0,50.0,659.6
28452,Cotton,Clay,6.25,15.570649691429171,80.0,10.823682542245672,66.0,55.00000000000001,48.0,707.8
28453,Sugarcane,Sandy,6.75,26.644279537263216,73.35572046273678,16.782102322773,65.0,48.0,36.0,1393.9
28454,Tomato,Peaty,5.5,17.182294516426165,80.0,9.23404542288564,55.0,40.5,35.0,613.4
28455,Potato,Sandy,6.75,18.215763505849484,80.0,9.827723371155743,55.00000000000001,40.0,27.0,661.0
28456,Wheat,Saline,8.0,17.096386873629292,80.0,9.125576922938896,71.5,55.0,40.5,520.3
28457,Corn,Loamy,6.5,26.18656444662021,73.81343555337979,5.742789995457295,84.0,66.0,50.0,969.2
28458,Rice,Peaty,5.5,21.6360977668626,78.3639022331374,12.5665768612143,71.5,54.0,38.5,1435.3
28459,Barley,Peaty,5.5,26.616364729299494,73.3836352707005,9.222867670970109,55.0,45.0,35.0,688.9
28460,Cotton,Loamy,6.5,19.590505048331284,80.0,3.6065824945413913,77.0,66.0,60.0,741.4
28461,Sugarcane,Sandy,6.75,9.640443558997877,80.0,8.962722215973944,65.0,48.0,36.0,1274.2
28462,Tomato,Loamy,6.5,21.81828572574317,78.18171427425683,12.20680918405104,70.0,54.0,50.0,938.7
28463,Potato,Clay,6.25,30.6193373062085,69.38066269379149,8.46867079255615,66.0,50.0,36.0,505.4
28464,Wheat,Clay,6.25,12.304231061645822,80.0,6.573811864339563,66.0,50.0,36.0,946.8
28465,Corn,Peaty,5.5,12.061963583661967,80.0,4.951061629481389,66.0,49.50000000000001,35.0,778.8
28466,Rice,Saline,8.0,26.94378671189127,73.05621328810872,12.373374969964372,84.5,66.0,49.50000000000001,1425.0
28467,Barley,Peaty,5.5,14.693090116107776,80.0,1.5671664003039805,55.0,45.0,35.0,755.3
28468,Cotton,Sandy,6.75,23.74080242809088,76.25919757190911,6.9271787379384895,55.00000000000001,44.0,36.0,623.6
28469,Sugarcane,Clay,6.25,17.36544839979483,80.0,6.0433532445485865,78.0,60.0,48.0,1362.5
28470,Tomato,Loamy,6.5,21.42948181278023,78.57051818721976,8.345060271452683,70.0,54.0,50.0,872.7
28471,Potato,Saline,8.0,24.884005927304276,75.11599407269573,11.283504793378906,71.5,55.0,40.5,561.3
28472,Wheat,Loamy,6.5,19.83488495237548,80.0,8.185843168374841,77.0,60.0,45.0,973.3
28473,Corn,Sandy,6.75,25.01869573155741,74.98130426844259,3.774898371550357,60.0,44.0,30.0,717.8
28474,Rice,Clay,6.25,31.38865255557578,68.61134744442421,8.582861919217768,78.0,60.0,44.0,1390.1
28475,Barley,Loamy,6.5,22.94894051354379,77.05105948645621,14.226458248544487,70.0,60.0,50.0,619.8
28476,Cotton,Loamy,6.5,25.741807883809265,74.25819211619074,13.858793874882204,77.0,66.0,60.0,770.6
28477,Sugarcane,Clay,6.25,14.428445465652366,80.0,13.602541813767878,78.0,60.0,48.0,1344.6
28478,Tomato,Clay,6.25,19.900769301790906,80.0,4.131400083622132,60.0,45.0,40.0,1067.4
28479,Potato,Saline,8.0,18.980716731449117,80.0,9.316742727934797,71.5,55.0,40.5,528.1
28480,Wheat,Sandy,6.75,25.108080150691706,74.8919198493083,13.720961280285056,55.00000000000001,40.0,27.0,773.3
28481,Corn,Loamy,6.5,21.4123599874454,78.5876400125546,9.705932263527917,84.0,66.0,50.0,943.4
28482,Rice,Saline,8.0,3.8272512659093785,80.0,8.931018395767495,84.5,66.0,49.50000000000001,1357.7
28483,Barley,Sandy,6.75,10.703960928004385,80.0,13.663227732044003,50.0,40.0,30.0,618.8
28484,Cotton,Peaty,5.5,9.730584537706438,80.0,9.18517197674009,60.50000000000001,49.50000000000001,42.0,647.4
28485,Sugarcane,Loamy,6.5,15.906802657547493,80.0,8.856788323839595,91.0,72.0,60.0,1047.4
28486,Tomato,Peaty,5.5,15.623041300255467,80.0,9.50320220492973,55.0,40.5,35.0,1192.9
28487,Potato,Loamy,6.5,14.576654960155864,80.0,7.506533951128236,77.0,60.0,45.0,593.3
28488,Wheat,Peaty,5.5,17.64010116908866,80.0,11.217528846470351,60.50000000000001,45.0,31.5,772.0
28489,Corn,Sandy,6.75,18.752102237681893,80.0,10.267762291928438,60.0,44.0,30.0,637.2
28490,Rice,Loamy,6.5,19.42803769195277,80.0,14.843551678914414,91.0,72.0,55.00000000000001,1275.8
28491,Barley,Sandy,6.75,18.72723509502752,80.0,7.688210293669373,50.0,40.0,30.0,596.5
28492,Cotton,Peaty,5.5,18.364495662089936,80.0,9.845782072627914,60.50000000000001,49.50000000000001,42.0,1121.8
28493,Sugarcane,Peaty,5.5,9.250253632142565,80.0,6.315503077003347,71.5,54.0,42.0,1003.6
28494,Tomato,Saline,8.0,22.95995422416016,77.04004577583984,15.318023640965638,65.0,49.5,45.0,659.5
28495,Potato,Saline,8.0,21.097069823598037,78.90293017640197,10.208547141964724,71.5,55.0,40.5,661.9
28496,Wheat,Saline,8.0,19.608782844563176,80.0,9.11722126796612,71.5,55.0,40.5,611.5
28497,Corn,Peaty,5.5,20.216920397600163,79.78307960239984,11.264488843515965,66.0,49.50000000000001,35.0,729.3
28498,Rice,Peaty,5.5,21.39574389619219,78.60425610380781,5.532390700310209,71.5,54.0,38.5,1486.2
28499,Barley,Loamy,6.5,19.458543619906884,80.0,7.876742875827018,70.0,60.0,50.0,701.9
28500,Cotton,Loamy,6.5,17.190620962354284,80.0,11.501526209956442,77.0,66.0,60.0,1064.5
28501,Sugarcane,Sandy,6.75,21.32751672452412,78.67248327547588,11.508019452029474,65.0,48.0,36.0,1079.3
28502,Tomato,Loamy,6.5,20.50460784745158,79.49539215254842,13.804566542169244,70.0,54.0,50.0,839.9
28503,Potato,Clay,6.25,22.35101443305881,77.64898556694118,11.518293203410156,66.0,50.0,36.0,576.3
28504,Wheat,Saline,8.0,27.129602554093584,72.87039744590642,10.559310168291828,71.5,55.0,40.5,586.0
28505,Corn,Sandy,6.75,14.91235528685569,80.0,10.516180906467865,60.0,44.0,30.0,901.7
28506,Rice,Saline,8.0,16.368493616936895,80.0,8.401379151167825,84.5,66.0,49.50000000000001,1290.0
28507,Barley,Clay,6.25,22.64553072978908,77.35446927021093,6.618760643716213,60.0,50.0,40.0,484.9
28508,Cotton,Clay,6.25,29.603432781326543,70.39656721867345,10.357911535449375,66.0,55.00000000000001,48.0,748.7
28509,Sugarcane,Peaty,5.5,24.555087663862206,75.44491233613779,17.014079318304475,71.5,54.0,42.0,1430.8
28510,Tomato,Peaty,5.5,17.5014536967965,80.0,6.763857936874419,55.0,40.5,35.0,1165.8
28511,Potato,Saline,8.0,21.53354115210042,78.46645884789959,14.571803631544942,71.5,55.0,40.5,500.0
28512,Wheat,Saline,8.0,23.435920485464287,76.5640795145357,7.990873788674273,71.5,55.0,40.5,801.5
28513,Corn,Saline,8.0,19.570030473873203,80.0,14.85434720037208,78.0,60.50000000000001,45.0,978.1
28514,Rice,Loamy,6.5,26.534889694564157,73.46511030543584,13.841514580507592,91.0,72.0,55.00000000000001,1376.5
28515,Barley,Loamy,6.5,17.99444201267794,80.0,9.964008011498471,70.0,60.0,50.0,699.7
28516,Cotton,Saline,8.0,14.20759691503315,80.0,13.982749895228505,71.5,60.50000000000001,54.0,735.6
28517,Sugarcane,Peaty,5.5,28.524255649489724,71.47574435051027,10.595992522249489,71.5,54.0,42.0,1148.8
28518,Tomato,Loamy,6.5,16.221975005505573,80.0,7.944009458111528,70.0,54.0,50.0,738.4
28519,Potato,Saline,8.0,17.123920827624026,80.0,12.026792339138895,71.5,55.0,40.5,545.4
28520,Wheat,Saline,8.0,23.82211337206636,76.17788662793365,8.310497593010837,71.5,55.0,40.5,622.3
28521,Corn,Clay,6.25,21.492892315361185,78.50710768463881,13.528160960512665,72.0,55.00000000000001,40.0,765.4
28522,Rice,Clay,6.25,18.05844443126812,80.0,17.170951463083185,78.0,60.0,44.0,1286.4
28523,Barley,Loamy,6.5,21.28270232119907,78.71729767880093,13.980159533770388,70.0,60.0,50.0,660.6
28524,Cotton,Saline,8.0,16.61805239826309,80.0,10.042588838708186,71.5,60.50000000000001,54.0,912.6
28525,Sugarcane,Peaty,5.5,23.265796235973696,76.7342037640263,8.795035141393646,71.5,54.0,42.0,1417.9
28526,Tomato,Peaty,5.5,27.887858847076004,72.112141152924,9.992166155070588,55.0,40.5,35.0,1121.1
28527,Potato,Peaty,5.5,16.252182055302637,80.0,5.920587341270168,60.50000000000001,45.0,31.5,680.9
28528,Wheat,Sandy,6.75,12.913045248133256,80.0,12.9310331266102,55.00000000000001,40.0,27.0,629.0
28529,Corn,Sandy,6.75,23.44784875646119,76.55215124353882,9.640371657405549,60.0,44.0,30.0,906.5
28530,Rice,Saline,8.0,24.820723656966955,75.17927634303305,10.868387417783817,84.5,66.0,49.50000000000001,1358.6
28531,Barley,Loamy,6.5,22.795920674780024,77.20407932521998,7.952974524754555,70.0,60.0,50.0,491.2
28532,Cotton,Clay,6.25,20.07238786515992,79.92761213484007,12.8184882322228,66.0,55.00000000000001,48.0,1144.0
28533,Sugarcane,Saline,8.0,19.7400894841716,80.0,14.145374797262509,84.5,66.0,54.0,1305.7
28534,Tomato,Sandy,6.75,12.19519704781091,80.0,11.43619370864782,50.0,36.0,30.0,837.6
28535,Potato,Loamy,6.5,23.458555579429376,76.54144442057063,2.7219147879564423,77.0,60.0,45.0,615.4
28536,Wheat,Clay,6.25,14.405361240463668,80.0,12.732441742573766,66.0,50.0,36.0,894.3
28537,Corn,Loamy,6.5,22.92758967830736,77.07241032169264,4.471730315659052,84.0,66.0,50.0,1007.1
28538,Rice,Clay,6.25,21.63573874967252,78.36426125032747,9.28613897488514,78.0,60.0,44.0,1234.4
28539,Barley,Loamy,6.5,20.978197727695157,79.02180227230485,7.471426375999149,70.0,60.0,50.0,536.0
28540,Cotton,Saline,8.0,12.532776539182956,80.0,6.1190750809139685,71.5,60.50000000000001,54.0,855.2
28541,Sugarcane,Clay,6.25,27.168135013160125,72.83186498683988,14.07736904662837,78.0,60.0,48.0,1057.1
28542,Tomato,Loamy,6.5,14.391981551380503,80.0,15.47457750448509,70.0,54.0,50.0,803.7
28543,Potato,Loamy,6.5,15.95118093944358,80.0,12.064046399087005,77.0,60.0,45.0,666.9
28544,Wheat,Sandy,6.75,14.665073703321552,80.0,8.938245273676836,55.00000000000001,40.0,27.0,507.7
28545,Corn,Saline,8.0,28.12686228238301,71.873137717617,6.024555068086928,78.0,60.50000000000001,45.0,1150.6
28546,Rice,Sandy,6.75,15.35086943091524,80.0,12.36769985358172,65.0,48.0,33.0,1452.4
28547,Barley,Sandy,6.75,26.24871403642789,73.75128596357212,13.796909496910718,50.0,40.0,30.0,536.9
28548,Cotton,Peaty,5.5,15.416871204561192,80.0,11.131885683638211,60.50000000000001,49.50000000000001,42.0,912.9
28549,Sugarcane,Peaty,5.5,29.76879118723628,70.23120881276373,12.191318809158975,71.5,54.0,42.0,1048.5
28550,Tomato,Sandy,6.75,20.025816377434257,79.97418362256575,12.544085141274554,50.0,36.0,30.0,845.2
28551,Potato,Clay,6.25,20.13780398072804,79.86219601927196,9.717317978918494,66.0,50.0,36.0,615.3
28552,Wheat,Saline,8.0,17.79156673251798,80.0,12.885087166997078,71.5,55.0,40.5,606.5
28553,Corn,Loamy,6.5,17.178006400351872,80.0,12.510237821287705,84.0,66.0,50.0,929.7
28554,Rice,Saline,8.0,24.15626034757681,75.84373965242318,10.913035303018848,84.5,66.0,49.50000000000001,1255.3
28555,Barley,Sandy,6.75,24.74398068458888,75.25601931541112,8.402784678088308,50.0,40.0,30.0,712.9
28556,Cotton,Sandy,6.75,18.700153672604948,80.0,2.9119600421213665,55.00000000000001,44.0,36.0,667.8
28557,Sugarcane,Loamy,6.5,33.107098435357905,66.8929015646421,5.476428562932837,91.0,72.0,60.0,1274.9
28558,Tomato,Sandy,6.75,23.958380144168277,76.04161985583173,14.230739904220007,50.0,36.0,30.0,1157.4
28559,Potato,Saline,8.0,21.45365004723348,78.54634995276652,11.892603780025189,71.5,55.0,40.5,672.4
28560,Wheat,Saline,8.0,20.48146225735581,79.51853774264418,11.52384710001067,71.5,55.0,40.5,980.7
28561,Corn,Loamy,6.5,17.964658906136165,80.0,9.227496461301888,84.0,66.0,50.0,962.4
28562,Rice,Sandy,6.75,23.738363461729257,76.26163653827075,14.165425421496304,65.0,48.0,33.0,1303.8
28563,Barley,Peaty,5.5,22.125872516128883,77.87412748387112,7.456770215622786,55.0,45.0,35.0,502.0
28564,Cotton,Loamy,6.5,22.48520674421658,77.51479325578342,4.750609792007089,77.0,66.0,60.0,954.5
28565,Sugarcane,Clay,6.25,14.27194937899854,80.0,8.098911758622187,78.0,60.0,48.0,1288.0
28566,Tomato,Loamy,6.5,23.12226181090101,76.87773818909899,12.089822947438044,70.0,54.0,50.0,743.1
28567,Potato,Sandy,6.75,19.01386895634043,80.0,14.49050124420927,55.00000000000001,40.0,27.0,626.8
28568,Wheat,Loamy,6.5,20.589305039140065,79.41069496085993,14.385612497684786,77.0,60.0,45.0,806.1
28569,Corn,Loamy,6.5,17.003365330144504,80.0,12.322896781678166,84.0,66.0,50.0,614.4
28570,Rice,Peaty,5.5,24.43628603107464,75.56371396892536,7.376754589532004,71.5,54.0,38.5,1463.0
28571,Barley,Sandy,6.75,15.017963393885047,80.0,12.850369793591897,50.0,40.0,30.0,607.6
28572,Cotton,Loamy,6.5,19.210588900640527,80.0,13.791231638084572,77.0,66.0,60.0,1114.4
28573,Sugarcane,Loamy,6.5,25.10903839605222,74.89096160394777,9.175540395020343,91.0,72.0,60.0,1159.9
28574,Tomato,Saline,8.0,19.81633763879819,80.0,10.084771874122804,65.0,49.5,45.0,1082.3
28575,Potato,Saline,8.0,19.973254697706462,80.0,3.682360747920255,71.5,55.0,40.5,588.4
28576,Wheat,Loamy,6.5,26.64759480587788,73.35240519412213,7.922065048107299,77.0,60.0,45.0,506.2
28577,Corn,Saline,8.0,17.429131333400505,80.0,12.685346679545134,78.0,60.50000000000001,45.0,1153.3
28578,Rice,Peaty,5.5,23.870935815762174,76.12906418423782,7.296011769171098,71.5,54.0,38.5,1354.4
28579,Barley,Sandy,6.75,18.30436042418689,80.0,7.689497767079645,50.0,40.0,30.0,597.6
28580,Cotton,Peaty,5.5,28.598592584492483,71.40140741550752,9.965730986298816,60.50000000000001,49.50000000000001,42.0,735.8
28581,Sugarcane,Clay,6.25,16.70899613932609,80.0,6.517107912438499,78.0,60.0,48.0,1236.5
28582,Tomato,Peaty,5.5,17.45679756392203,80.0,13.020792028238043,55.0,40.5,35.0,812.9
28583,Potato,Peaty,5.5,21.085836870298905,78.9141631297011,12.95168287330045,60.50000000000001,45.0,31.5,648.8
28584,Wheat,Saline,8.0,21.513904557876938,78.48609544212306,7.5083471853981,71.5,55.0,40.5,905.6
28585,Corn,Clay,6.25,17.452517960289747,80.0,13.528928549925956,72.0,55.00000000000001,40.0,734.2
28586,Rice,Loamy,6.5,16.75515197557508,80.0,15.146894216022144,91.0,72.0,55.00000000000001,1453.8
28587,Barley,Saline,8.0,9.089084635497375,80.0,8.306116752603756,65.0,55.0,45.0,414.7
28588,Cotton,Saline,8.0,27.30835456212015,72.69164543787986,8.964504537235566,71.5,60.50000000000001,54.0,792.7
28589,Sugarcane,Loamy,6.5,18.260168466410768,80.0,17.716120877803462,91.0,72.0,60.0,1467.1
28590,Tomato,Saline,8.0,29.01216711336024,70.98783288663977,9.816959806614337,65.0,49.5,45.0,629.0
28591,Potato,Loamy,6.5,22.48020218264692,77.51979781735308,17.84555771747808,77.0,60.0,45.0,599.1
28592,Wheat,Loamy,6.5,21.019727796676623,78.98027220332338,10.470595503131936,77.0,60.0,45.0,722.3
28593,Corn,Clay,6.25,21.692217103602136,78.30778289639787,8.235453040437818,72.0,55.00000000000001,40.0,861.9
28594,Rice,Peaty,5.5,21.548061584455244,78.45193841554476,8.723824581490701,71.5,54.0,38.5,1487.1
28595,Barley,Sandy,6.75,24.51250472028181,75.48749527971819,8.841405474203935,50.0,40.0,30.0,460.3
28596,Cotton,Peaty,5.5,28.04420521557437,71.95579478442562,14.48626536423926,60.50000000000001,49.50000000000001,42.0,661.4
28597,Sugarcane,Peaty,5.5,13.478324457180776,80.0,7.341049539154669,71.5,54.0,42.0,1422.8
28598,Tomato,Loamy,6.5,18.88383249723295,80.0,8.531516264143015,70.0,54.0,50.0,669.9
28599,Potato,Sandy,6.75,11.789064496511358,80.0,6.573484473290099,55.00000000000001,40.0,27.0,546.2
28600,Wheat,Sandy,6.75,20.531352387769903,79.4686476122301,8.41444231737746,55.00000000000001,40.0,27.0,745.5
28601,Corn,Loamy,6.5,21.804143878776262,78.19585612122374,4.762976830175617,84.0,66.0,50.0,608.9
28602,Rice,Sandy,6.75,22.83042742644485,77.16957257355516,10.622181081563031,65.0,48.0,33.0,1446.4
28603,Barley,Saline,8.0,18.54634879972707,80.0,11.848019327739763,65.0,55.0,45.0,585.9
28604,Cotton,Clay,6.25,29.088686700011507,70.91131329998849,8.617124727061636,66.0,55.00000000000001,48.0,614.3
28605,Sugarcane,Peaty,5.5,13.101666924379847,80.0,10.145858244075097,71.5,54.0,42.0,1256.9
28606,Tomato,Sandy,6.75,19.6286416707186,80.0,10.926021702662435,50.0,36.0,30.0,742.3
28607,Potato,Loamy,6.5,18.896592378287604,80.0,11.38334645773117,77.0,60.0,45.0,598.9
28608,Wheat,Peaty,5.5,20.519060535866014,79.48093946413398,5.615466586300338,60.50000000000001,45.0,31.5,576.6
28609,Corn,Peaty,5.5,28.244876301027134,71.75512369897287,4.721959024805196,66.0,49.50000000000001,35.0,952.2
28610,Rice,Sandy,6.75,23.82864062349715,76.17135937650285,8.846704186333373,65.0,48.0,33.0,1316.2
28611,Barley,Peaty,5.5,20.120187523446287,79.87981247655371,8.354669182822809,55.0,45.0,35.0,438.4
28612,Cotton,Loamy,6.5,15.563593594284104,80.0,12.936961851047366,77.0,66.0,60.0,667.3
28613,Sugarcane,Clay,6.25,24.11473920190625,75.88526079809375,8.090285900574674,78.0,60.0,48.0,1455.3
28614,Tomato,Sandy,6.75,17.072793409984143,80.0,8.753868906199266,50.0,36.0,30.0,950.3
28615,Potato,Peaty,5.5,9.360365410603038,80.0,11.110119811088747,60.50000000000001,45.0,31.5,638.6
28616,Wheat,Loamy,6.5,19.093268126738295,80.0,7.5876504307338095,77.0,60.0,45.0,626.3
